pim,team,assists,plus_minus,points,league,games_played,year,age,goals
91,Aurora Tigers,44,0,95,ON-Jr.A,41,1984-85,18,51
22,Michigan State Spartans,10,0,21,CCHA,43,1985-86,19,11
16,Michigan State Spartans,15,0,24,CCHA,44,1986-87,20,9
38,Michigan State Spartans,36,0,56,CCHA,46,1987-88,21,20
46,Michigan State Spartans,33,0,62,CCHA,47,1988-89,22,29
18,Moncton Hawks,42,0,73,AHL,80,1989-90,23,31
6,United States,1,0,3,WEC-A,10,1989-90,23,2
0,Moncton Hawks,1,0,2,AHL,3,1990-91,24,1
14,United States,4,0,10,WEC-A,10,1990-91,24,6
2,Atlanta Knights,0,0,1,IHL,1,1992-93,26,1
2,United States,1,0,2,WC-A,5,1993-94,27,1
42,2 Teams,28,0,65,IHL,66,1995-96,29,37
22,Utah Grizzlies,15,0,43,IHL,34,1995-96,29,28
20,Indianapolis Ice,13,0,22,IHL,32,1995-96,29,9
14,Krefeld Pinguine,12,0,19,Germany,28,1996-97,30,7
24,Grand Rapids Griffins,18,0,26,IHL,35,1996-97,30,8
36,Grand Rapids Griffins,13,-5,26,IHL,81,1997-98,31,13
50,Grand Rapids Griffins,11,-3,25,IHL,72,1998-99,32,14
0,Grand Rapids Griffins,0,1,0,IHL,2,1999-00,33,0
