assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Fredericton Canadiens,0,1990-91,3,2,2,20,0,AHL
3,Fredericton Canadiens,1,1991-92,7,4,6,21,0,AHL
1,EHC Biel-Bienne,1,2008-09,10,2,59,38,0,Swiss
