giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,5,0,18,0,0,4,2,0,2,,CHI,0,0,[],0.0,0,2,-2,0,0,0,1991-92,0,,0,0,0,0
0,NHL,45,0,20,0,0,52,27,0,4,,EDM,0,0,[],11.5,4,21,12,6,0,0,1993-94,0,,2,16,0,17
0,NHL,6,0,21,0,0,3,0,0,0,,EDM,0,0,[],0.0,0,0,-1,0,0,0,1994-95,0,,0,0,0,0
0,NHL,53,0,22,0,0,79,30,0,4,,EDM,0,0,[],19.0,11,15,6,15,0,0,1995-96,0,,4,23,0,11
0,NHL,57,6,23,0,0,106,29,0,5,,EDM,0,0,[],11.3,8,17,-15,12,0,0,1996-97,0,,4,28,0,12
0,NHL,77,3,24,0,0,128,50,0,12,,EDM,0,0,[],14.8,11,31,9,19,0,0,1997-98,0,,8,46,0,19
0,NHL,77,1,25,0,0,138,30,0,4,1115,TOT,0,0,[],7.2,9,20,8,10,0,0,1998-99,0,14:29,1,38,0,16
0,NHL,65,0,25,0,0,122,25,0,4,926,EDM,0,0,[],7.4,8,16,5,9,0,0,1998-99,0,14:15,1,36,0,12
0,NHL,12,1,25,0,0,16,5,0,0,189,CHI,0,0,[],6.3,1,4,3,1,0,0,1998-99,0,15:43,0,2,0,4
0,NHL,76,1,26,0,0,118,32,0,1,1248,CHI,0,0,[],11.9,13,18,11,14,0,0,1999-00,0,16:25,1,72,1,16
0,NHL,71,1,27,0,0,112,28,0,0,1065,TOT,0,0,[],9.8,9,17,3,11,0,0,2000-01,0,15:00,2,43,0,17
0,NHL,61,1,27,0,0,95,26,0,0,945,CHI,0,0,[],10.5,9,16,4,10,0,0,2000-01,0,15:30,1,43,0,16
0,NHL,10,0,27,0,0,17,2,0,0,120,PHI,0,0,[],5.9,0,1,-1,1,0,0,2000-01,0,12:00,1,0,0,1
0,NHL,73,4,28,0,0,152,51,0,10,1382,CGY,0,0,[],13.8,14,30,2,21,0,0,2001-02,0,18:56,7,60,1,19
0,NHL,41,2,29,0,0,72,18,0,4,591,COL,0,0,[],13.9,8,8,1,10,0,0,2002-03,0,14:24,2,10,0,4
0,NHL,64,5,30,0,0,101,30,0,5,1080,CGY,0,0,[],16.8,12,13,9,17,0,1,2003-04,0,16:52,4,18,1,7
0,NHL,78,0,32,0,0,116,37,0,10,1251,STL,0,0,[],12.9,11,22,-25,15,0,0,2005-06,0,16:02,4,32,0,12
0,NHL,81,1,33,0,0,86,29,0,1,901,OTT,0,0,[],16.3,12,15,11,14,0,2,2006-07,0,11:08,0,28,1,13
28,NHL,68,1,34,147,122,67,22,43,0,785,OTT,33,43.2,[],13.4,6,13,1,9,112,3,2007-08,18,11:32,0,12,2,11
18,NHL,62,2,35,301,110,59,16,32,0,698,TOT,36,44.6,[],8.5,4,11,7,5,242,1,2008-09,17,11:16,0,24,0,11
12,NHL,44,2,35,160,69,40,7,22,0,426,OTT,17,42.0,[],7.5,2,4,2,3,116,1,2008-09,7,9:40,0,16,0,4
6,NHL,18,0,35,141,41,19,9,10,0,273,NYI,19,47.2,[],10.5,2,7,5,2,126,0,2008-09,10,15:09,0,8,0,7
31,NHL,62,2,36,303,141,87,17,14,1,797,NJD,32,45.5,[],9.2,6,9,-1,8,253,1,2009-10,21,12:51,1,40,0,8
