pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Herning U17,9,0,16,Denmark U17,10,2009-10,14,7
2,Herning U20,6,0,19,Denmark U20,11,2010-11,15,13
39,Herning U17,26,0,54,Denmark U17,19,2010-11,15,28
0,Herning II,0,0,0,Denmark2,0,2010-11,15,0
0,Denmark U18,3,2,7,WJC-18,6,2011-12,16,4
0,Herning IK,2,0,3,Denmark2,5,2011-12,16,1
10,Herning Blue Fox,13,0,26,Denmark,36,2011-12,16,13
0,Herning Blue Fox,1,0,3,Danish Cup,5,2011-12,16,2
0,Herning Blue Fox,2,0,3,Continental ,3,2011-12,16,1
0,Denmark U20 (all),0,0,5,Internationa,13,2011-12,16,5
0,Denmark U20,0,-5,2,WJC-20,6,2011-12,16,2
2,Denmark U18 (all),5,0,9,Internationa,11,2011-12,16,4
2,Denmark U20,3,4,8,WJC-20 D1A,5,2012-13,17,5
10,Portland Winterhawks,32,38,63,WHL,65,2012-13,17,31
4,Portland Winterhawks,2,1,3,M-Cup,5,2012-13,17,1
2,Denmark U20 (all),3,0,9,Internationa,9,2012-13,17,6
36,Portland Winterhawks,59,44,109,WHL,69,2013-14,18,50
2,Denmark U20 (all),2,0,6,Internationa,5,2013-14,18,4
2,Denmark U20,2,2,6,WJC-20 D1A,5,2013-14,18,4
2,Denmark (all),0,-2,0,Internationa,3,2014-15,19,0
2,Denmark,0,-2,0,WC,3,2014-15,19,0
35,Portland Winterhawks,55,60,118,WHL,59,2014-15,19,63
4,Denmark U20 (all),3,0,10,Internationa,9,2014-15,19,7
2,Denmark U20,1,-4,5,WJC-20,5,2014-15,19,4
12,Denmark U19,3,0,6,WJAC-19,4,2014-15,19,3
10,Lake Erie Monsters,12,0,29,AHL,51,2015-16,20,17
0,Denmark (all),1,0,1,Internationa,4,2016-17,21,0
0,Denmark,1,1,1,OGQ,3,2016-17,21,0
6,Cleveland Monsters,12,-1,26,AHL,37,2016-17,21,14
