year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2012-13,16,42,0,55,0,Midget,51,WB/Scranton Knights 16U,97
2012-13,16,14,47,22,0,AYHL 16U,24,WB/Scranton Knights 16U,36
2013-14,17,0,0,0,0,Internationa,5,Russia U18 (all),0
2013-14,17,0,0,0,0,WJC-18,5,Russia U18,0
2013-14,17,6,32,13,-6,USHL,56,Cedar Rapids RoughRiders,19
2014-15,18,0,0,3,0,Internationa,10,Russia U20 (all),3
2014-15,18,0,0,1,2,WJC-20,7,Russia U20,1
2014-15,18,15,42,46,36,WHL,60,Brandon Wheat Kings,61
2014-15,18,0,0,2,0,Jr Super Ser,2,Russian Selects,2
2015-16,19,0,0,0,-3,Jr Super Ser,2,Russian Selects U20,0
2015-16,19,0,2,8,2,WJC-20,7,Russia U20,8
2015-16,19,21,16,52,64,WHL,62,Brandon Wheat Kings,73
2015-16,19,0,4,2,-4,M-Cup,3,Brandon Wheat Kings,2
