bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,BCJHL,15,Kelowna Spartans,927,18,3,0,0,48,0,0,0,1,12,0,0,0,0,0,1992-93,0,3.11,0,0
0,UHL,4,Binghamton Icemen,208,24,2,0,0,9,0,0,0,0,1,0,0,0,0,.913,1998-99,103,2.60,2,94
0,AHL,2,Houston Aeros,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,2002-03,9,0.00,0,9
0,AHL,4,Bridgeport Sound Tigers,281,29,3,0,0,12,0,0,0,0,1,0,0,0,0,.918,2003-04,146,2.56,0,134
