giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,13,0,23,0,0,21,4,0,0,164,BUF,0,0,[],4.8,1,3,-1,1,0,0,2001-02,0,12:35,0,2,0,3
0,NHL,68,2,24,0,0,138,35,0,3,1037,BUF,0,0,"[{'link': '/awards/voting-2003.html#calder', 'name': 'Calder-5'}]",15.2,17,14,-2,21,0,0,2002-03,0,15:15,4,30,0,11
0,NHL,62,3,25,0,0,142,26,0,1,941,BUF,0,0,[],10.6,13,11,-1,15,0,0,2003-04,0,15:11,2,41,0,10
0,NHL,82,5,27,0,0,261,62,0,18,1276,BUF,0,0,[],9.6,15,37,-3,25,0,0,2005-06,0,15:34,10,62,0,19
0,NHL,66,4,28,0,0,162,38,0,8,958,BUF,0,0,[],9.9,13,22,-5,16,0,0,2006-07,0,14:31,3,46,0,14
32,NHL,79,1,29,123,332,207,43,137,12,1212,BUF,13,44.3,[],11.1,11,20,-5,23,98,0,2007-08,18,15:21,12,58,0,8
29,NHL,75,1,30,49,354,208,43,121,12,1159,TOT,25,42.4,[],9.6,11,23,-5,20,36,0,2008-09,22,15:27,9,34,0,11
21,NHL,56,1,30,47,256,153,32,93,10,853,BUF,17,39.0,[],8.5,5,19,-7,13,30,0,2008-09,13,15:14,8,28,0,9
8,NHL,19,0,30,2,98,55,11,28,2,306,EDM,8,75.0,[],12.7,6,4,2,7,6,0,2008-09,9,16:06,1,6,0,2
24,NHL,71,4,31,5,312,172,27,116,12,1007,TOT,22,50.0,[],6.4,6,16,-17,11,5,0,2009-10,23,14:11,5,67,0,4
13,NHL,45,3,31,2,198,100,22,83,12,627,NYR,16,0.0,[],8.0,4,14,-18,8,0,0,2009-10,15,13:56,4,38,0,2
11,NHL,26,1,31,3,114,72,5,33,0,380,CGY,6,62.5,[],4.2,2,2,1,3,5,0,2009-10,8,14:36,1,29,0,2
10,NHL,26,2,32,5,103,62,6,38,1,322,CGY,7,54.5,[],6.5,3,2,-7,4,6,0,2010-11,4,12:22,1,8,0,1
