pim,team,assists,plus_minus,points,league,games_played,year,age,goals
41,Fort William Canadiens,11,0,20,M-Cup,16,1966-67,18,9
10,Montreal Voyageurs,1,0,1,AHL,3,1970-71,22,0
74,Nova Scotia Voyageurs,5,0,8,AHL,15,1971-72,23,3
39,Cincinnati Swords,7,0,8,AHL,15,1972-73,24,1
8,Cincinnati Swords,1,0,2,AHL,5,1973-74,25,1
