average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,24,0,9,0,1,0,0,0,0,1972-73,BUF,0,0,[],0.0,,1
,3,0,0,NHL,25,2,4,-1,3,0,0,0,1,1973-74,BUF,0,3,[],0.0,,5
,23,1,0,WHA,26,0,176,12,76,2,0,0,0,1974-75,MFS,2,21,[],2.6,,73
,16,0,0,WHA,27,0,205,9,94,0,2,0,0,1975-76,TOT,2,14,[],2.1,,70
,13,0,0,WHA,27,0,150,9,76,0,2,0,0,1975-76,MFS,2,11,[],2.6,,59
,3,0,0,WHA,27,0,55,0,18,0,0,0,0,1975-76,NEW,0,3,[],0.0,,11
,14,0,0,WHA,28,0,224,-10,115,3,0,0,0,1976-77,TOT,3,11,[],2.6,,0
,10,0,0,WHA,28,0,141,-10,78,1,0,0,0,1976-77,NEW,1,9,[],1.3,,55
,4,0,0,WHA,28,0,83,0,37,2,0,0,0,1976-77,EDO,2,2,[],5.4,,29
,20,0,0,WHA,29,0,157,-8,69,2,0,0,0,1977-78,EDO,2,18,[],2.9,,59
