year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1989-90,16,14,4,13,0,Fin-Jr.,30,KalPa Kuopio Jr.,27
1990-91,17,9,10,27,0,Fin-Jr.,31,KalPa Kuopio Jr.,36
1990-91,17,1,2,2,0,Finland,14,KalPa Kuopio,3
1990-91,17,6,0,4,0,EJC-A,6,Finland,10
1991-92,18,1,12,3,0,Fin-Jr.,8,KalPa Kuopio Jr.,4
1991-92,18,15,8,10,0,Finland,42,KalPa Kuopio,25
1991-92,18,1,8,5,0,WJC-A,7,Finland,6
1992-93,19,11,2,16,0,Fin-Jr.,8,KalPa Kuopio Jr.,27
1992-93,19,4,12,17,0,Finland,37,KalPa Kuopio,21
1992-93,19,1,2,2,0,WJC-A,7,Finland,3
1993-94,20,23,16,32,0,Finland,48,KalPa Kuopio,55
1993-94,20,9,0,3,0,Nat-Tm,20,Finland,12
1993-94,20,4,0,2,0,WC-A,8,Finland,6
1993-94,20,1,2,0,0,Olympics,8,Finland,1
1994-95,21,14,42,28,0,Finland,49,HIFK Helsinki,42
1994-95,21,3,8,1,0,Nat-Tm,19,Finland,4
1994-95,21,2,6,2,0,WC-A,8,Finland,4
1995-96,22,14,4,17,0,AHL,28,Springfield Falcons,31
1995-96,22,0,0,1,0,Nat-Tm,2,Finland,1
1995-96,22,2,2,3,0,WC-A,6,Finland,5
1996-97,23,0,4,0,0,W-Cup,3,Finland,0
1996-97,23,1,4,0,0,Nat-Tm,4,Finland,1
1997-98,24,0,0,1,0,Olympics,6,Finland,1
1997-98,24,4,2,3,0,WC-A,10,Finland,7
2000-01,27,7,8,4,5,WC-A,8,Finland,11
2001-02,28,1,4,2,-2,Olympics,4,Finland,3
2004-05,31,6,2,3,0,Finland-2,10,KalPa Kuopio,9
2008-09,35,20,18,24,0,Finland,55,KalPa Kuopio,44
2008-09,35,2,2,3,0,WC-A,7,Finland,5
2009-10,36,15,58,31,0,Finland,49,KalPa Kuopio,46
2009-10,36,1,0,1,2,WC-A,7,Finland,2
