average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,64,2,0,NHL,19,26,83,12,122,22,4,0,12,1980-81,NYR,26,38,"[{'link': '/awards/voting-1981.html#calder', 'name': 'Calder-11'}]",21.3,,75
,22,0,0,NHL,20,13,74,-3,62,7,0,1,1,1981-82,NYR,7,15,[],11.3,,48
,20,0,0,NHL,21,6,37,8,45,10,1,0,3,1982-83,NYR,11,9,[],24.4,,39
,20,2,0,NHL,22,11,64,5,52,8,0,1,0,1983-84,NYR,8,12,[],15.4,,45
,24,1,0,NHL,23,12,17,0,46,7,2,0,3,1984-85,NYR,9,15,[],19.6,,31
,15,0,0,NHL,24,13,22,4,26,2,0,0,0,1985-86,NYR,2,13,[],7.7,,28
,23,2,3,NHL,25,12,66,1,48,3,1,3,1,1986-87,TOR,7,16,[],14.6,,71
,31,2,1,NHL,26,10,67,3,61,10,5,0,5,1987-88,TOT,16,15,[],26.2,,52
,3,0,0,NHL,26,3,10,0,7,0,0,0,0,1987-88,TOR,0,3,[],0.0,,15
,28,2,1,NHL,26,7,57,3,54,10,5,0,5,1987-88,LAK,16,12,[],29.6,,37
,36,2,0,NHL,27,17,122,7,71,8,6,0,5,1988-89,LAK,14,22,[],19.7,,55
,13,1,0,NHL,28,10,78,-6,25,2,0,0,1,1989-90,LAK,2,11,[],8.0,,55
