game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,6.3,0,16,0,21,,5,3,1974-75,4,0,1,1,VAN,,14,,NHL
0,12.5,-1,8,1,22,,2,1,1975-76,2,0,1,0,VAN,,0,,NHL
0,16.0,11,25,2,23,,10,9,1976-77,13,0,4,2,PHI,,15,,NHL
0,4.0,-2,25,0,24,,12,5,1977-78,6,0,1,1,PHI,,22,,NHL
0,7.1,0,14,0,25,,8,2,1978-79,3,0,1,1,PHI,,14,,NHL
2,6.5,9,62,1,26,,19,13,1979-80,17,1,4,2,PHI,,22,,NHL
0,0.0,0,16,0,27,,7,1,1980-81,1,0,0,0,PHI,,18,,NHL
