bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,2,[],0,3.40,0,0,NHL,0,21,0,0,0,0,0,0,51,0,1963-64,DET,6,1.5,0,4,5,15,900
0,0,"[{'link': '/awards/nhl_all_star.html#1965', 'name': None}, {'link': '/awards/calder.html#1965', 'name': None}, {'link': '/awards/voting-1965.html#hart', 'name': 'Hart-4'}]",0,2.42,0,0,NHL,0,22,0,0,10,0,0,0,0,0,1964-65,DET,22,0,0,7,0,0,0
0,0,"[{'link': '/awards/smythe.html#1966', 'name': None}]",0,2.78,0,0,NHL,0,23,0,0,4,0,0,0,0,0,1965-66,DET,0,11.7,0,0,27,0,3734
0,4,[],0,3.35,0,0,NHL,0,24,0,0,2,0,0,0,0,0,1966-67,DET,0,6.9,0,4,22,58,3256
0,1,[],0,3.30,0,0,NHL,0,25,0,0,2,0,0,0,95,0,1967-68,DET,18,3.1,0,2,9,34,1729
0,0,[],0,3.33,0,0,NHL,0,26,0,0,0,0,0,0,101,0,1968-69,DET,16,3.9,0,3,12,38,1820
0,0,[],0,2.65,0,0,NHL,0,27,0,0,0,0,0,0,83,0,1969-70,DET,6,5.8,0,9,16,34,1877
0,1,[],0,3.69,0,0,NHL,0,28,0,0,0,0,0,0,135,0,1970-71,BUF,20,4.0,0,7,9,44,2198
0,2,[],0,3.51,0,0,NHL,0,29,0,0,10,0,0,0,0,0,1971-72,BUF,0,7.1,0,14,13,63,3654
0,3,[],0,2.76,0,0,NHL,0,30,0,0,4,0,0,0,121,0,1972-73,BUF,13,9.0,0,7,23,49,2633
0,0,[],0,3.80,0,0,NHL,0,31,0,0,2,0,0,0,39,0,1973-74,BUF,5,1.1,0,0,4,12,615
0,3,[],2,2.62,0,0,NHL,0,32,0,0,8,0,0,0,55,0,1974-75,BUF,2,4.8,2,1,17,23,1260
0,1,[],1,2.61,0,0,NHL,0,33,0,0,0,0,0,0,27,0,1975-76,BUF,2,2.3,1,0,8,11,620
0,0,[],0,1.17,0,0,NHL,0,34,0,0,0,0,0,0,2,0,1976-77,WSH,0,0.6,0,0,1,3,103
