bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,3.98,0,0,OHA-Jr.,0,17,0,0,0,0,0,0,191,0,1959-60,St. Catharines Teepees,19,0,4,25,48,2880
0,0,0,4.25,0,0,OHA-Jr.,0,18,0,0,0,0,0,0,204,0,1960-61,St. Catharines Teepees,24,0,6,18,48,2880
0,0,0,2.31,0,0,AHL,0,18,0,0,0,0,0,0,5,0,1960-61,Buffalo Bisons,0,0,0,2,3,130
0,1,0,3.91,0,0,OHA-Jr.,0,19,0,0,0,0,0,0,174,0,1961-62,St. Catharines Teepees,0,0,0,0,45,2670
0,0,0,4.00,0,0,EPHL,0,19,0,0,0,0,0,0,12,0,1961-62,Sault Ste. Marie Greyhounds,1,0,2,0,3,180
0,0,0,4.00,0,0,AHL,0,19,0,0,0,0,0,0,4,0,1961-62,Buffalo Bisons,1,0,0,0,1,60
0,0,0,2.50,0,0,AHL,0,20,0,0,0,0,0,0,10,0,1962-63,Buffalo Bisons,1,0,0,3,4,240
0,1,0,4.27,0,0,EPHL,0,20,0,0,0,0,0,0,299,0,1962-63,St. Louis Braves,35,0,9,26,70,4200
0,4,0,2.34,0,0,AHL,0,21,0,0,0,0,0,0,103,0,1963-64,Pittsburgh Hornets,13,0,1,30,44,2640
0,0,0,2.72,0,0,CPHL,0,25,0,0,0,0,0,0,12,0,1967-68,Fort Worth Wings,2,0,0,3,5,265
