shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
4.7,1990-91,22,10,,0,64,0,2,1,10,PHI,3,23,0,NHL,0,,50,13,[],1
0.0,1991-92,2,1,,0,8,0,0,-1,1,PHI,0,24,0,NHL,0,,5,1,[],0
