assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
47,3,42,23,,7.2,0.9,29,,21,RW,8.1,26,QUE,/players/c/cloutre01.html,0,12,13,-6,Real Cloutier,16.5,1980,89,0,67,254
35,4,33,30,,5.3,0.6,24,,9,LW,5.9,26,QUE,/players/t/tardima01.html,0,30,9,-13,Marc Tardif,14.4,1980,68,0,58,229
32,1,22,19,,2.6,1.0,17,,9,LW,3.6,23,QUE,/players/g/goulemi01.html,0,48,5,-10,Michel Goulet,13.2,1980,54,0,77,167
33,3,18,28,,3.1,1.0,11,,7,C,4.1,25,QUE,/players/f/ftorero01.html,1,28,7,6,Robbie Ftorek,16.1,1980,51,0,52,112
27,1,21,28,,2.2,0.2,11,,7,C,2.4,19,QUE,/players/l/leducri01.html,1,49,9,-35,Rich LeDuc,14.5,1980,48,1,75,145
36,0,4,30,,1.7,1.9,4,,18,D,3.6,18,QUE,/players/h/hoganda01.html,0,31,0,-42,Dale Hoganson,4.0,1980,40,0,77,99
20,3,19,26,,1.1,0.9,18,,1,RW,2.0,19,QUE,/players/h/hisloja01.html,0,6,0,-13,Jamie Hislop,15.3,1980,39,1,80,124
20,0,11,29,,0.3,0.4,5,,3,C,0.7,17,QUE,/players/f/fitchbo01.html,0,59,5,-24,Bob Fitchner,12.5,1980,31,1,70,88
21,0,9,20,,1.4,3.9,5,,6,D,5.3,15,QUE,/players/l/lacropi01.html,0,45,4,-6,Pierre Lacroix,10.5,1980,30,0,76,86
23,0,3,32,,0.7,3.2,2,,4,D,3.9,19,QUE,/players/h/hartge01.html,0,59,1,-13,Gerry Hart,5.7,1980,26,0,71,53
14,3,8,32,,1.0,0.4,5,,4,C,1.3,9,QUE,/players/b/bernise01.html,1,31,3,-5,Serge Bernier,10.5,1980,22,0,32,76
19,0,2,25,,0.2,3.6,1,,1,D,3.8,17,QUE,/players/l/larivga01.html,1,56,1,-10,Garry Lariviere,2.7,1980,21,0,75,73
13,1,7,24,,0.8,1.9,3,,8,D,2.6,5,QUE,/players/b/baxtepa01.html,0,145,4,-27,Paul Baxter,7.8,1980,20,0,61,90
14,1,4,28,,-1.2,0.7,4,,0,RW,-0.5,14,QUE,/players/p/plantpi01.html,0,68,0,-14,Pierre Plante,4.9,1980,18,0,69,82
7,0,9,26,,0.3,0.5,7,,2,LW,0.8,5,QUE,/players/t/thomare01.html,0,6,2,-5,Reg Thomas,10.1,1980,16,0,39,89
11,1,5,22,,-0.1,0.4,5,,2,LW,0.3,9,QUE,/players/c/coteal01.html,0,13,0,-8,Alain Cote,8.6,1980,16,0,41,58
12,0,3,27,,0.8,0.0,3,,5,LW,0.8,7,QUE,/players/r/richaja01.html,0,4,0,-7,Jacques Richard,6.7,1980,15,0,14,45
12,0,3,25,,-0.2,3.1,3,,1,D,2.9,11,QUE,/players/w/weirwa01.html,0,133,0,-18,Wally Weir,3.3,1980,15,0,73,91
6,2,8,26,,0.4,0.5,7,,2,LW,1.0,4,QUE,/players/s/stewabl01.html,0,15,0,2,Blair Stewart,15.1,1980,14,1,30,53
8,1,6,28,,-1.1,0.4,6,,1,RW,-0.7,7,QUE,/players/b/brackcu01.html,0,55,0,-21,Curt Brackenbury,14.3,1980,14,0,63,42
4,1,4,25,,0.4,-0.1,4,,0,C,0.3,4,QUE,/players/c/chippro01.html,0,8,0,-9,Ron Chipperfield,15.4,1980,8,0,12,26
