league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,10,0,25,0,19,0,,OTS,[],0,0,8,0,11,0,1917-18,,0,6,0,0
NHL,0,0,26,0,28,0,,OTS,[],0,0,9,0,19,0,1918-19,,0,27,0,0
NHL,23,0,27,0,41,0,,OTS,[],0,0,0,0,26,0,1919-20,,0,18,0,0
NHL,0,0,28,0,29,0,,OTS,[],0,0,10,0,19,0,1920-21,,0,10,0,0
NHL,20,0,29,0,18,0,,OTS,[],0,0,10,0,8,0,1921-22,,0,4,0,0
NHL,22,0,30,0,18,0,,OTS,[],0,0,7,0,11,0,1922-23,,0,14,0,0
NHL,20,0,31,0,17,0,,OTS,"[{'link': '/awards/hart.html#1924', 'name': None}]",0,0,6,0,11,0,1923-24,,0,16,0,0
NHL,26,0,32,0,10,0,,OTS,"[{'link': '/awards/byng.html#1925', 'name': None}]",0,0,5,0,5,0,1924-25,,0,18,0,0
NHL,35,0,33,0,25,0,,OTS,"[{'link': '/awards/byng.html#1926', 'name': None}, {'link': '/awards/voting-1926.html#hart', 'name': 'Hart-3'}]",0,0,0,0,12,0,1925-26,,0,40,0,0
NHL,38,0,34,0,12,0,,OTS,[],0,0,6,0,6,0,1926-27,,0,26,0,0
NHL,42,0,35,0,13,0,,OTS,"[{'link': '/awards/voting-1928.html#byng', 'name': 'Byng-4'}]",0,0,5,0,8,0,1927-28,,0,46,0,0
NHL,30,0,36,0,5,0,,OTS,[],0,0,4,0,1,0,1928-29,,0,22,0,0
NHL,41,0,37,0,2,0,,TOT,[],0,0,0,0,2,0,1929-30,,0,2,0,0
NHL,19,0,37,0,0,0,,OTS,[],0,0,0,0,0,0,1929-30,,0,0,0,0
NHL,22,0,37,0,2,0,,TOR,[],0,0,0,0,2,0,1929-30,,0,2,0,0
