pim,team,assists,plus_minus,points,league,games_played,year,age,goals
110,Abbotsford Mercurys,120,0,238,Minor-BC,80,1997-98,16,118
0,Brandon Wheat Kings,0,1,0,WHL,1,1997-98,16,0
46,Brandon Wheat Kings,12,-3,23,WHL,54,1998-99,17,11
40,Brandon Wheat Kings,19,-9,36,WHL,65,1999-00,18,17
49,Brandon Wheat Kings,33,7,71,WHL,70,2000-01,19,38
52,Brandon Wheat Kings,35,19,64,WHL,52,2001-02,20,29
69,Brandon Wheat Kings,32,22,74,WHL,60,2002-03,21,42
24,Hershey Bears,8,1,12,AHL,61,2003-04,22,4
0,Pensacola Ice Pilots,5,4,8,ECHL,5,2003-04,22,3
50,Springfield Falcons,14,-21,41,AHL,80,2004-05,23,27
14,Springfield Falcons,10,-3,22,AHL,28,2005-06,24,12
2,Norfolk Admirals,2,-1,3,AHL,2,2007-08,26,1
64,Norfolk Admirals,22,6,45,AHL,73,2009-10,28,23
84,Wilkes-Barre Penguins,29,6,48,AHL,71,2010-11,29,19
70,Wilkes-Barre Penguins,19,-8,30,AHL,68,2011-12,30,11
71,Springfield Falcons,27,0,47,AHL,75,2012-13,31,20
52,Springfield Falcons,15,-5,33,AHL,55,2013-14,32,18
60,Springfield Falcons,20,3,37,AHL,67,2014-15,33,17
