average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
15:21,0,28,0,0,0,NHL,24,9,0,6,-4,81,0,9,0,6,0,4,0,2005-06,TBL,15,0,13,0,18.5,737,48,[]
15:20,0,27,2,0,0,NHL,25,6,0,55,-11,130,0,10,0,4,0,7,0,2006-07,TBL,14,0,13,0,10.8,1104,72,[]
13:04,10,2,0,0,4,NHL,26,1,1,0,-1,8,100.0,0,0,1,0,0,1,2007-08,TBL,1,8,1,1,12.5,91,7,[]
10:16,85,6,0,0,29,NHL,27,4,110,60,-7,64,49.5,2,112,0,0,0,2,2008-09,TBL,2,60,4,2,3.1,555,54,[]
9:47,7,0,0,0,1,NHL,28,0,0,5,0,5,0.0,0,1,0,0,0,0,2009-10,TBL,0,3,0,1,0.0,29,3,[]
9:49,9,0,0,0,1,NHL,29,0,3,22,-3,7,60.0,0,2,0,0,0,0,2010-11,PIT,0,6,0,0,0.0,59,6,[]
7:01,5,0,0,0,1,NHL,32,0,0,0,-3,4,0,0,0,0,0,0,0,2013-14,CBJ,0,8,0,0,0.0,42,6,[]
7:17,3,0,0,0,0,NHL,33,0,0,0,0,2,0,0,0,0,0,0,0,2014-15,CBJ,0,2,0,0,0.0,15,2,[]
