power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,5,0,0,NHL,2005-06,24,0,TBL,65,0,10,-3,0,6,,,0.0,0
0,6,0,0,NHL,2006-07,25,0,TBL,42,0,12,-1,0,5,,,0.0,0
