giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,21,0,0,0,0,0,0,27,NSH,0,0,[],0,0,0,-1,0,0,0,2005-06,0,13:40,0,0,0,0
0,NHL,3,0,22,0,0,2,1,0,0,50,NSH,0,0,[],50.0,1,0,3,1,0,0,2006-07,0,16:37,0,0,0,0
2,NHL,13,0,23,0,25,14,2,7,0,187,NSH,2,0,[],0.0,0,2,-3,0,0,0,2007-08,15,14:24,0,6,0,2
27,NHL,63,0,24,0,97,41,12,57,0,798,NSH,20,0,[],9.8,3,8,-2,4,0,0,2008-09,47,12:40,1,19,0,8
56,NHL,81,0,25,0,160,67,11,101,0,1614,NSH,31,0,[],1.5,1,10,-13,1,0,0,2009-10,147,19:55,0,27,1,9
61,NHL,81,0,26,0,194,99,18,128,0,1684,NSH,31,0,[],2.0,2,16,9,2,0,0,2010-11,173,20:48,0,24,1,15
50,NHL,66,2,27,0,180,91,21,84,1,1316,NSH,25,0,"[{'link': '/awards/voting-2012.html#byng', 'name': 'Byng-34'}]",4.4,4,17,-8,4,0,0,2011-12,151,19:56,0,4,1,15
32,NHL,47,0,28,0,126,54,14,66,0,960,NSH,23,0,"[{'link': '/awards/voting-2013.html#byng', 'name': 'Byng-56'}]",5.6,3,11,-1,3,0,0,2012-13,89,20:25,0,9,0,11
33,NHL,77,0,29,0,162,73,9,111,0,1335,TOT,19,0,[],2.7,2,7,-7,2,0,0,2013-14,137,17:20,0,21,0,7
22,NHL,47,0,29,0,106,49,3,75,0,884,NSH,17,0,[],2.0,1,2,-11,1,0,0,2013-14,94,18:48,0,21,0,2
11,NHL,30,0,29,0,56,24,6,36,0,451,NYR,2,0,[],4.2,1,5,4,1,0,0,2013-14,43,15:01,0,0,0,5
44,NHL,65,4,30,1,175,76,26,126,0,1202,NYR,15,0.0,"[{'link': '/awards/voting-2015.html#byng', 'name': 'Byng-48'}]",11.8,9,17,24,9,0,0,2014-15,115,18:29,0,25,0,17
45,NHL,69,4,31,0,154,69,26,117,1,1407,NYR,20,0,"[{'link': '/awards/voting-2016.html#byng', 'name': 'Byng-70'}]",13.0,9,17,16,9,0,0,2015-16,155,20:23,0,19,0,16
35,NHL,60,0,32,0,115,54,14,135,1,1058,NYR,12,0,[],5.6,3,11,5,3,0,0,2016-17,123,17:38,0,31,1,9
