age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
25,,0.0,0,2,1,NHL,6,0,2009-10,0,2,0,106,0,4,12,NSH,2
26,,6.7,1,2,3,NHL,12,0,2010-11,0,15,1,243,0,6,36,NSH,3
27,,18.2,2,2,-2,NHL,10,0,2011-12,1,11,2,195,0,2,28,NSH,4
29,,5.6,1,3,7,NHL,25,0,2013-14,0,18,1,332,0,6,47,NYR,4
30,,0.0,0,4,-1,NHL,14,0,2014-15,0,21,0,267,0,2,41,NYR,4
31,,0.0,0,1,-3,NHL,5,0,2015-16,0,8,0,95,0,7,22,NYR,1
32,,0,0,1,0,NHL,1,0,2016-17,0,0,0,18,0,0,2,NYR,1
