bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],0,6.00,0,0,NHL,0,20,0,0,0,0,0,0,6,0,1969-70,MNS,1,-0.1,0,0,0,1,60
0,0,[],0,3.80,0,0,NHL,0,21,0,0,2,0,0,0,59,0,1970-71,MNS,9,1.5,0,2,5,17,931
0,0,[],0,3.03,0,0,NHL,0,22,0,0,0,0,0,0,11,0,1971-72,MNS,2,0.6,0,1,1,4,218
0,2,[],0,3.05,0,0,NHL,0,23,0,0,4,0,0,0,67,0,1972-73,MNS,10,4.0,0,2,10,22,1320
0,6,[],1,2.95,0,0,NHL,0,24,0,0,9,0,0,0,158,0,1973-74,BOS,12,9.8,1,8,34,54,3210
0,3,[],1,3.13,0,0,NHL,0,25,0,0,10,0,0,0,158,0,1974-75,BOS,17,9.3,1,11,23,53,3029
0,3,[],0,2.90,0,0,NHL,0,26,0,0,18,0,0,0,151,0,1975-76,BOS,8,10.6,0,10,33,55,3123
0,1,[],1,2.85,0,0,NHL,0,27,0,0,15,0,0,0,97,0,1976-77,BOS,13,6.8,1,3,18,34,2040
0,2,[],1,2.53,0,0,NHL,0,28,0,0,8,0,0,0,56,0,1977-78,BOS,6,5.0,1,2,15,25,1326
0,0,[],0,3.54,0,0,NHL,0,29,0,0,16,0,0,0,74,0,1978-79,BOS,8,3.3,0,2,12,23,1254
0,1,[],1,2.73,0,0,NHL,0,30,0,0,10,0,0,0,88,0,1979-80,BOS,9,7.1,1,3,20,33,1933
0,0,[],1,4.01,0,0,NHL,0,31,0,0,12,0,0,0,175,0,1980-81,DET,24,6.4,1,9,11,48,2618
0,0,[],0,4.26,0,0,NHL,0,32,0,0,2,0,0,0,105,0,1981-82,DET,10,3.5,0,6,6,27,1478
0,0,[],3,4.49,0,0,NHL,0,33,0,0,4,0,0,0,85,0,1982-83,DET,14,2.1,3,1,4,20,1137
