assists,team,goals,year,games_played,points,pim,age,plus_minus,league
18,Owen Sound Jr. Greys,10,1979-80,36,28,50,16,0,ON-Jr.B
13,Ottawa 67\'s,3,1980-81,64,16,110,17,0,OMJHL
22,Ottawa 67\'s,6,1981-82,66,28,160,18,0,OHL
26,Ottawa 67\'s,10,1982-83,64,36,168,19,0,OHL
23,Maine Mariners,4,1983-84,64,27,117,20,0,AHL
17,Maine Mariners,7,1984-85,80,24,125,21,0,AHL
21,Maine Mariners,4,1985-86,69,25,104,22,0,AHL
19,Maine Mariners,6,1986-87,74,25,137,23,0,AHL
16,Utica Devils,3,1987-88,78,19,213,24,0,AHL
29,Newmarket Saints,5,1988-89,72,34,122,25,0,AHL
20,Newmarket Saints,6,1989-90,72,26,90,26,0,AHL
18,Newmarket Saints,0,1990-91,76,18,126,27,0,AHL
35,San Diego Gulls,6,1991-92,82,41,191,28,0,IHL
32,2 Teams,7,1992-93,80,39,228,29,0,IHL
1,San Diego Gulls,0,1992-93,10,1,27,29,0,IHL
31,Cincinnati Cyclones,7,1992-93,70,38,201,29,0,IHL
