pim,team,assists,plus_minus,points,league,games_played,year,age,goals
35,Burlington Midget Cougars,27,0,55,Minor-ON,29,1984-85,16,28
0,Burlington Cougars,0,0,0,ON-Jr.B,2,1984-85,16,0
37,Sault Ste. Marie Greyhounds,24,0,45,OHL,66,1985-86,17,21
53,Sault Ste. Marie Greyhounds,52,0,83,OHL,66,1986-87,18,31
53,Sault Ste. Marie Greyhounds,59,0,109,OHL,57,1987-88,19,50
2,Canada,3,0,7,WJC-A,7,1987-88,19,4
0,Nova Scotia Oilers,2,0,6,AHL,3,1987-88,19,4
29,Cape Breton Oilers,36,0,65,AHL,77,1988-89,20,29
28,Cape Breton Oilers,40,0,76,AHL,77,1989-90,21,36
51,Cape Breton Oilers,45,0,92,AHL,71,1990-91,22,47
39,Cape Breton Oilers,42,0,92,AHL,66,1991-92,23,50
8,Canada,6,0,11,Nat-Tm,13,1991-92,23,5
73,Cape Breton Oilers,41,0,98,AHL,75,1992-93,24,57
96,Phoenix Roadrunners,49,0,86,IHL,74,1993-94,25,37
42,2 Teams,41,0,61,IHL,70,1994-95,26,20
8,Phoenix Roadrunners,6,0,8,IHL,16,1994-95,26,2
34,Minnesota Moose,35,0,53,IHL,54,1994-95,26,18
53,Chicago Wolves,34,0,73,IHL,79,1995-96,27,39
24,2 Teams,22,0,50,IHL,79,1996-97,28,28
18,Chicago Wolves,10,0,28,IHL,55,1996-97,28,18
6,Fort Wayne Komets,12,0,22,IHL,24,1996-97,28,10
17,Fort Wayne Komets,22,-28,51,IHL,77,1997-98,29,29
50,Hannover Scorpions,12,0,18,Germany,44,1998-99,30,6
34,Bakersfield Condors,41,13,83,WCHL,70,1999-00,31,42
34,Bakersfield Condors,27,0,47,WCHL,53,2000-01,32,20
32,2 Teams,22,0,31,Italy,41,2001-02,33,19
26,HC Bolzano,16,0,16,Italy,27,2001-02,33,10
6,HC Merano,6,0,15,Italy,14,2001-02,33,9
4,Dundas Real McCoys,25,0,45,OHA-Sr.,28,2004-05,36,20
