pim,team,assists,plus_minus,points,league,games_played,year,age,goals
151,Cambridge Hawks,56,0,93,Minor-ON,75,2006-07,16,37
51,Windsor Spitfires,48,30,63,OHL,63,2007-08,17,15
0,Canada,4,-2,7,WJ18-A,7,2007-08,17,3
57,Windsor Spitfires,67,52,89,OHL,57,2008-09,18,22
0,Canada,6,6,7,WJC-A,6,2008-09,18,1
38,Windsor Spitfires,49,39,61,OHL,48,2009-10,19,12
2,Canada,7,2,8,WJC-A,6,2009-10,19,1
61,Windsor Spitfires,77,24,101,OHL,58,2010-11,20,24
2,Canada,7,2,10,WJC-A,7,2010-11,20,3
8,Milwaukee Admirals,14,6,18,AHL,29,2011-12,21,4
18,Milwaukee Admirals,9,4,14,AHL,32,2012-13,22,5
0,Canada,4,9,5,WC,8,2013-14,23,1
0,Canada,1,2,2,WC,5,2015-16,25,1
