pim,team,assists,plus_minus,points,league,games_played,year,age,goals
28,Airdrie Express,25,0,41,AMHL,33,1999-00,15,16
98,Crowsnest Pass Timberwolves,30,0,48,AJHL,63,2000-01,16,18
14,Team Pacific,7,0,9,U-17,6,2001-02,17,2
53,Prince Albert Raiders,21,-14,32,WHL,68,2001-02,17,11
76,Prince Albert Raiders,28,-7,48,WHL,58,2002-03,18,20
18,Canada,5,6,6,WJ18-A,7,2002-03,18,1
73,Prince Albert Raiders,26,12,50,WHL,62,2003-04,19,24
2,Canada,0,2,0,WJC-A,6,2003-04,19,0
25,Prince Albert Raiders,30,9,46,WHL,41,2004-05,20,16
0,Canada,0,0,0,WJC-A,1,2004-05,20,0
44,Bridgeport Sound Tigers,32,-5,52,AHL,66,2005-06,21,20
32,Bridgeport Sound Tigers,12,-14,22,AHL,45,2006-07,22,10
44,Bridgeport Sound Tigers,11,-18,20,AHL,65,2007-08,23,9
36,Bridgeport Sound Tigers,28,13,36,AHL,56,2008-09,24,8
24,Rogle BK Angelholm,10,0,21,Sweden,46,2009-10,25,11
8,Rogle BK Angelholm,3,0,6,Sweden-Q,10,2009-10,25,3
57,Bridgeport Sound Tigers,27,0,45,AHL,53,2010-11,26,18
30,Bridgeport Sound Tigers,16,7,27,AHL,41,2011-12,27,11
