year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,18,33,68,35,0,WHL,71,2 Teams,68
1993-94,18,0,0,0,0,WHL,2,Brandon Wheat Kings,0
1993-94,18,33,68,35,0,WHL,69,Swift Current Broncos,68
1994-95,19,32,122,60,0,WHL,65,Swift Current Broncos,92
1994-95,19,0,8,4,0,WJC-A,7,Czech Republic,4
1994-95,19,0,0,0,0,AHL,1,Saint John Flames,0
1995-96,20,28,97,45,0,AHL,73,Saint John Flames,73
1996-97,21,28,81,29,0,AHL,76,Saint John Flames,57
1997-98,22,25,90,31,10,AHL,65,Saint John Flames,56
1998-99,23,27,90,42,3,AHL,61,St. John\'s Maple Leafs,69
2001-02,26,0,9,0,-2,AHL,4,Cincinnati Mighty Ducks,0
2001-02,26,22,103,13,0,Finland,40,Blues Espoo,35
2002-03,27,12,32,26,-1,AHL,50,2 Teams,38
2002-03,27,8,30,19,-4,AHL,35,Saint John Flames,27
2002-03,27,4,2,7,3,AHL,15,Philadelphia Phantoms,11
2003-04,28,20,60,18,0,Finland,54,Blues Espoo,38
2004-05,29,17,90,28,0,Finland,56,Blues Espoo,45
2005-06,30,18,38,12,0,Finland,51,Blues Espoo,30
2006-07,31,23,62,22,0,Finland,53,Blues Espoo,45
2007-08,32,12,63,20,0,Russia,56,CSKA Moscow,32
2007-08,32,0,14,1,0,WC-A,5,Czech Republic,1
2008-09,33,14,46,12,0,KHL,54,Neftekhimik Nizhnekamsk,26
2009-10,34,21,148,33,0,CzRep,51,HC Ocelari Trinec,54
2010-11,35,7,34,11,0,CzRep,33,HC Ocelari Trinec,18
2011-12,36,5,56,14,0,CzRep,37,HC Ocelari Trinec,19
2011-12,36,1,8,3,0,Swiss,8,HC Ambri-Piotta,4
2012-13,37,3,20,14,0,CzRep,28,HC Mountfield Ceske Budejovice,17
