average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,4,0,1,0,0,0,0,1986-87,PHI,0,0,[],0.0,,1
,0,0,0,NHL,21,0,4,-1,1,0,0,0,0,1987-88,PHI,0,0,[],0.0,,3
,5,1,0,NHL,22,3,245,11,53,1,0,0,1,1988-89,PHI,1,4,[],1.9,,0
,9,1,0,NHL,23,6,250,-12,52,2,0,1,0,1989-90,PHI,2,7,[],3.8,,79
,6,0,0,NHL,24,6,105,1,25,0,0,0,0,1990-91,PHI,0,6,[],0.0,,36
,4,0,0,NHL,25,4,111,-12,26,0,0,0,0,1991-92,TOT,0,4,[],0.0,,43
,3,0,0,NHL,25,3,76,-4,22,0,0,0,0,1991-92,LAK,0,3,[],0.0,,26
,1,0,0,NHL,25,1,35,-8,4,0,0,0,0,1991-92,PIT,0,1,[],0.0,,17
,1,0,0,NHL,26,1,25,-2,3,0,0,0,0,1992-93,TOT,0,1,[],0.0,,18
,0,0,0,NHL,26,0,2,1,0,0,0,0,0,1992-93,PIT,0,0,[],0,,1
,1,0,0,NHL,26,1,23,-3,3,0,0,0,0,1992-93,LAK,0,1,[],0.0,,17
,0,0,0,NHL,27,0,0,1,2,0,0,0,0,1993-94,EDM,0,0,[],0.0,,2
