league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,14,0,23,13,6,1,,BOS,[],15.4,2,4,-5,2,0,1986-87,,0,21,0,3
NHL,0,7,24,118,45,3,,BOS,[],18.6,16,23,11,22,0,1987-88,,6,73,0,20
NHL,75,3,25,117,28,3,,BOS,[],12.0,11,14,-19,14,1,1988-89,,2,99,0,11
NHL,70,6,26,147,46,7,,BOS,[],15.0,15,24,2,22,2,1989-90,,5,93,1,16
NHL,80,2,27,116,48,1,,BOS,[],12.9,14,33,12,15,1,1990-91,,0,115,1,31
NHL,63,1,28,70,20,1,,BOS,[],8.6,5,14,-9,6,1,1991-92,,0,103,2,11
NHL,80,3,29,120,47,5,,BUF,[],17.5,14,26,2,21,3,1992-93,,4,118,1,20
NHL,60,1,30,76,25,2,,BUF,[],14.5,5,14,3,11,3,1993-94,,3,94,2,10
NHL,45,0,31,47,9,1,,BUF,[],10.6,2,4,-6,5,2,1994-95,,1,18,1,2
NHL,72,1,32,62,14,0,,TOT,[],11.3,6,7,-20,7,1,1995-96,,0,65,0,7
NHL,66,1,32,54,12,0,,NYI,[],11.1,5,6,-23,6,1,1995-96,,0,59,0,6
NHL,6,0,32,8,2,0,,CGY,[],12.5,1,1,3,1,0,1995-96,,0,6,0,1
