pim,team,assists,plus_minus,points,league,games_played,year,age,goals
281,Humboldt Broncos,35,0,49,SJHL,59,2000-01,20,14
24,Grand Rapids Griffins,1,0,1,AHL,6,2001-02,21,0
137,Mississippi Sea Wolves,21,0,29,ECHL,62,2001-02,21,8
136,Grand Rapids Griffins,11,0,13,AHL,69,2002-03,22,2
216,Cincinnati Mighty Ducks,9,-4,11,AHL,74,2003-04,23,2
181,Cincinnati Mighty Ducks,11,4,12,AHL,60,2004-05,24,1
232,Milwaukee Admirals,26,4,35,AHL,73,2005-06,25,9
176,Milwaukee Admirals,38,4,53,AHL,78,2006-07,26,15
5,Lowell Devils,0,0,0,AHL,1,2007-08,27,0
37,Ak Bars Kazan,4,11,7,KHL,35,2014-15,34,3
