year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,17,0,0,0,0,Sweden,2,MoDo HK Ornskoldsvik,0
1990-91,17,2,0,0,0,EJC-A,2,Sweden,2
1991-92,18,1,26,1,0,Sweden,20,MoDo HK Ornskoldsvik,2
1992-93,19,4,8,16,0,Swe-Jr.,10,MoDo HK Ornskoldsvik Jr.,20
1992-93,19,1,0,1,0,Sweden,33,MoDo HK Ornskoldsvik,2
1992-93,19,0,0,0,0,WJC-A,5,Sweden,0
1993-94,20,15,33,8,0,Sweden,38,MoDo HK Ornskoldsvik,23
1994-95,21,5,34,9,0,Sweden,40,MoDo HK Ornskoldsvik,14
1995-96,22,13,22,6,0,Sweden,38,MoDo HK Ornskoldsvik,19
1996-97,23,6,22,6,0,Sweden,23,MoDo HK Ornskoldsvik,12
1996-97,23,5,49,1,0,Germany,21,Ratinger Lowen,6
1997-98,24,6,69,15,0,Sweden,45,MoDo HK Ornskoldsvik,21
1998-99,25,13,60,13,0,Sweden,46,MoDo HK Ornskoldsvik,26
1999-00,26,9,38,15,0,Sweden,48,MoDo HK Ornskoldsvik,24
1999-00,26,2,4,2,0,EuroHL,5,MoDo Ornskoldsvik,4
2000-01,27,10,46,12,0,Sweden,48,Djurgardens IF Stockholm,22
2000-01,27,4,4,0,3,WC-A,9,Sweden,4
2001-02,28,3,6,10,-3,AHL,19,Albany River Rats,13
2002-03,29,7,23,17,2,AHL,31,Portland Pirates,24
2003-04,30,13,48,26,0,Sweden,47,MODO Hockey Ornskoldsvik,39
2003-04,30,3,12,1,4,WC-A,9,Sweden,4
2004-05,31,7,46,9,0,Sweden,30,MODO Hockey Ornskoldsvik,16
2005-06,32,12,105,19,0,Sweden,46,MODO Hockey Ornskoldsvik,31
2006-07,33,9,24,11,0,Sweden,30,MODO Hockey Ornskoldsvik,20
2007-08,34,15,83,28,0,Sweden,48,MODO Hockey Ornskoldsvik,43
2008-09,35,13,44,17,0,Sweden,44,MODO Hockey Ornskoldsvik,30
2009-10,36,0,10,3,0,Sweden,8,MODO Hockey Ornskoldsvik,3
