year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1963-64,17,11,17,15,0,OHA-Jr.,41,Hamilton Red Wings,26
1964-65,18,46,35,30,0,SJHL,49,Weyburn Red Wings,76
1965-66,19,22,64,25,0,OHA-Jr.,46,Hamilton Red Wings,47
1965-66,19,0,0,1,0,CPHL,4,Memphis Wings,1
1966-67,20,13,52,20,0,OHA-Jr.,48,Hamilton Red Wings,33
1967-68,21,13,17,13,0,CPHL,56,Fort Worth Wings,26
1968-69,22,13,19,21,0,CHL,60,Fort Worth Wings,34
1969-70,23,17,10,14,0,WHL,72,Phoenix Roadrunners,31
1970-71,24,1,5,0,0,WHL,11,Phoenix Roadrunners,1
1970-71,24,2,2,4,0,CHL,12,Kansas City Blues,6
1970-71,24,7,4,23,0,IHL,26,Flint Generals,30
1971-72,25,30,8,27,0,IHL,55,Flint Generals,57
1972-73,26,28,12,35,0,IHL,63,Flint Generals,63
1973-74,27,3,0,2,0,OHA-Sr.,9,Brantford Foresters,5
