age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,0.0,0,1,-2,NHL,3,0,1959-60,0,6,0,,0,2,,CBH,1
20,SC,18.8,0,5,5,NHL,0,0,1960-61,0,32,0,,0,21,,CBH,11
21,,13.6,0,0,0,NHL,0,0,1961-62,0,44,6,,0,19,,CBH,0
22,,16.7,0,2,0,NHL,6,0,1962-63,0,18,3,,0,2,,CBH,5
23,,8.8,0,6,-1,NHL,7,0,1963-64,0,34,3,,0,8,,CBH,9
24,,9.4,0,7,3,NHL,0,0,1964-65,0,32,3,,0,0,,CBH,10
25,,6.3,0,2,-5,NHL,6,0,1965-66,0,16,1,,0,2,,CBH,3
26,,6.7,0,2,-1,NHL,6,0,1966-67,0,30,2,,0,2,,CBH,4
27,,8.3,2,7,-2,NHL,11,0,1967-68,0,60,5,,3,6,,CBH,12
29,,12.1,1,6,-2,NHL,8,0,1969-70,1,33,4,,3,2,,CBH,10
30,,8.6,4,13,7,NHL,18,0,1970-71,1,58,5,,1,16,,CBH,18
31,,11.5,3,1,-7,NHL,8,0,1971-72,0,26,3,,0,4,,CBH,4
32,,15.6,6,13,-3,NHL,15,0,1972-73,2,45,7,,1,8,,CBH,20
33,,17.2,4,6,1,NHL,11,0,1973-74,1,29,5,,1,8,,CBH,11
34,,21.4,2,4,-1,NHL,8,0,1974-75,1,14,3,,1,12,,CBH,7
35,,0.0,0,0,-2,NHL,4,0,1975-76,0,7,0,,0,4,,CBH,0
36,,0.0,0,1,-2,NHL,2,0,1976-77,0,5,0,,0,0,,CBH,1
37,,42.9,1,0,-5,NHL,4,0,1977-78,0,7,3,,2,0,,CBH,3
