pim,team,assists,plus_minus,points,league,games_played,year,age,goals
42,Sicamous,82,0,126,Minor-BC,65,2002-03,15,44
2,Vancouver Giants,0,0,0,WHL,3,2002-03,15,0
70,Beaver Valley Nite Hawks,22,0,32,KIJHL,48,2003-04,16,10
0,Trail Smoke Eaters,1,0,1,BCHL,2,2003-04,16,0
0,Vancouver Giants,0,0,0,WHL,2,2003-04,16,0
44,Vancouver Giants,11,-10,13,WHL,64,2004-05,17,2
61,Vancouver Giants,40,18,55,WHL,71,2005-06,18,15
88,Vancouver Giants,34,7,51,WHL,59,2006-07,19,17
4,Canada,2,0,2,WJC-A,6,2006-07,19,0
40,Milwaukee Admirals,25,-11,36,AHL,76,2007-08,20,11
47,Milwaukee Admirals,41,-1,52,AHL,76,2008-09,21,11
4,Milwaukee Admirals,5,0,7,AHL,6,2009-10,22,2
10,Brynas IF Gavle,4,0,7,Sweden,26,2012-13,25,3
