year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1952-53,17,0,120,4,0,OHA-Jr.,44,St. Michael\'s Majors,4
1953-54,18,6,157,5,0,OHA-Jr.,58,St. Michael\'s Majors,11
1954-55,19,4,129,11,0,OHA-Jr.,47,St. Michael\'s Majors,15
1955-56,20,10,84,22,0,OHA-Jr.,46,St. Michael\'s Majors,32
1956-57,21,1,0,1,0,AHL,1,Rochester Americans,2
1956-57,21,5,142,22,0,WHL,70,Winnipeg Warriors,27
1957-58,22,4,153,20,0,AHL,69,Rochester Americans,24
1959-60,24,0,52,6,0,AHL,31,Springfield Indians,6
1960-61,25,6,97,21,0,AHL,71,Springfield Indians,27
1961-62,26,4,75,19,0,AHL,47,Springfield Indians,23
1962-63,27,7,103,29,0,AHL,68,Baltimore Clippers,36
1963-64,28,6,109,35,0,AHL,72,Baltimore Clippers,41
1964-65,29,4,78,35,0,AHL,72,Baltimore Clippers,39
1965-66,30,8,48,20,0,AHL,55,Quebec Aces,28
1966-67,31,3,60,23,0,AHL,47,Quebec Aces,26
1969-70,34,10,58,44,0,AHL,72,Springfield Kings,54
1971-72,36,4,87,29,0,AHL,73,2 Teams,33
1971-72,36,1,6,3,0,AHL,9,Springfield Kings,4
1971-72,36,3,81,26,0,AHL,64,Nova Scotia Voyageurs,29
1975-76,40,2,55,37,0,AHL,73,Nova Scotia Voyageurs,39
