year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,17,0,4,2,0,SJHL,6,Prince Albert Raiders,2
1974-75,18,0,9,3,0,WCJHL,6,Lethbridge Broncos,3
1975-76,19,1,9,1,0,WCJHL,7,Lethbridge Broncos,2
1977-78,21,2,24,6,0,CHL,14,Fort Worth Texans,8
1978-79,22,0,2,1,0,CHL,5,Fort Worth Texans,1
1979-80,23,0,20,1,0,CHL,7,Indianapolis Checkers,1
1980-81,24,0,27,1,0,CHL,5,Indianapolis Checkers,1
1981-82,25,1,20,4,0,CHL,13,Indianapolis Checkers,5
1982-83,26,0,21,4,0,CHL,11,Indianapolis Checkers,4
1983-84,27,1,13,1,0,CHL,10,Indianapolis Checkers,2
