age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0,0,3,0,WHA,5,0,1972-73,0,0,0,,0,0,,MFS,3
21,,0,0,3,0,WHA,11,0,1973-74,0,0,2,,0,4,,MFS,5
23,,0.0,0,1,1,NHL,3,0,1975-76,0,6,0,,0,0,,STL,1
24,,0.0,0,1,-4,NHL,4,0,1976-77,0,10,0,,0,0,,STL,1
25,,0.0,0,2,2,NHL,2,0,1977-78,0,2,0,,0,0,,ATF,2
26,,0.0,0,1,-4,NHL,2,0,1978-79,0,5,0,,0,0,,ATF,1
27,,0.0,0,0,-1,NHL,4,0,1979-80,0,7,0,,0,9,,ATF,0
28,,20.0,6,6,1,NHL,16,0,1980-81,1,40,8,,2,7,,CGY,14
