giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,7,0,18,0,0,15,2,0,0,114,FLA,0,0,[],6.7,0,1,0,1,0,0,2001-02,0,16:14,1,0,0,1
0,NHL,77,2,19,0,0,87,21,0,6,1100,FLA,0,0,[],6.9,6,15,-13,6,0,0,2002-03,0,14:17,0,17,0,9
0,NHL,50,2,20,0,0,82,29,0,8,885,FLA,0,0,[],14.6,9,17,-10,12,0,0,2003-04,0,17:42,3,10,0,9
0,NHL,41,1,22,0,0,74,21,0,5,625,FLA,0,0,[],12.2,4,12,-2,9,0,0,2005-06,0,15:15,5,22,0,7
0,NHL,74,1,23,0,0,176,48,0,11,1266,FLA,0,0,"[{'link': '/awards/voting-2007.html#byng', 'name': 'Byng-69'}]",11.4,10,28,-1,20,0,0,2006-07,0,17:07,10,28,2,15
29,NHL,74,4,24,585,231,132,42,26,9,1301,FLA,30,51.2,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-58'}]",9.8,9,29,14,13,613,0,2007-08,26,17:35,4,40,0,20
31,NHL,78,4,25,627,258,154,61,30,17,1389,FLA,34,50.9,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-42'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-64'}]",9.1,9,47,19,14,650,1,2008-09,52,17:48,4,22,0,30
27,NHL,80,2,26,738,319,180,60,43,10,1600,FLA,63,52.4,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-37'}]",15.6,16,32,-7,28,813,0,2009-10,59,20:00,12,40,1,21
28,NHL,76,1,27,590,283,172,49,52,16,1528,FLA,44,53.9,[],12.2,16,28,-9,21,689,2,2010-11,44,20:06,3,49,0,12
33,NHL,80,6,28,688,265,149,57,92,12,1641,FLA,56,53.2,[],13.4,14,37,5,20,781,1,2011-12,61,20:31,5,60,0,25
2,NHL,17,0,29,135,40,19,4,6,1,314,FLA,13,51.1,[],5.3,0,3,-13,1,141,0,2012-13,10,18:28,1,25,0,2
10,NHL,26,1,30,173,37,28,4,4,0,384,DET,13,51.5,[],7.1,2,2,-4,2,184,0,2013-14,10,14:46,0,12,1,1
18,NHL,52,1,31,11,91,52,25,19,6,590,DET,9,47.6,[],17.3,6,16,-2,9,10,0,2014-15,12,11:21,3,16,0,10
