shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0.0,2001-02,0,0,34,0,4,0,0,-2,0,SJS,0,26,0,NHL,0,5:40,6,0,[],0
8.3,2002-03,22,4,361,0,48,1,4,-11,5,CBJ,4,27,0,NHL,0,10:02,36,9,[],0
