assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Karpat Oulu Jr.,0,1993-94,3,0,0,18,0,Fin-Jr.
0,TPS Turku,0,1994-95,5,0,2,19,0,Finland
1,TPS Turku,0,1995-96,7,1,28,20,0,Finland
2,TPS Turku,4,1996-97,10,6,14,21,0,Finland
0,TPS Turku,0,1997-98,2,0,0,22,0,Finland
1,Blues Espoo,2,1998-99,4,3,2,23,0,Finland
0,HIFK Helsinki,4,1999-00,9,4,8,24,0,Finland
0,HIFK Helsinki,0,2000-01,5,0,8,25,0,Finland
0,Farjestads BK Karlstad,5,2002-03,14,5,41,27,0,Sweden
5,Farjestads BK Karlstad,7,2003-04,17,12,43,28,0,Sweden
1,Ilves Tampere,4,2004-05,7,5,6,29,0,Finland
4,Karpat Oulu,3,2006-07,10,7,18,31,0,Finland
13,Karpat Oulu,8,2007-08,15,21,14,32,0,Finland
3,Ak Bars Kazan,5,2009-10,16,8,6,34,0,KHL
1,Farjestads BK Karlstad,2,2011-12,8,3,54,36,0,Sweden
