pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Chicago Mission U16,14,0,26,HPHL U16,25,2012-13,15,12
6,USNTDP Juniors,12,-9,23,USHL,34,2013-14,16,11
2,USA U17,4,0,6,WHC-17,6,2013-14,16,2
23,U.S. National U17 Team,23,0,42,USDP,54,2013-14,16,19
22,U.S. National U18 Team,33,0,64,USDP,66,2014-15,17,31
10,USNTDP Juniors,15,16,30,USHL,25,2014-15,17,15
0,USA U18,7,2,8,WJC-18,7,2014-15,17,1
34,Windsor Spitfires,50,35,90,OHL,66,2015-16,18,40
0,Springfield Falcons,1,-6,3,AHL,6,2015-16,18,2
28,Tucson Roadrunners,27,-17,47,AHL,57,2016-17,19,20
