game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,16.7,2,12,0,25,,10,2,1985-86,4,0,2,2,TOR,,19,,NHL
2,18.5,-2,27,0,26,,13,2,1986-87,7,0,5,5,TOR,,42,,NHL
0,0,-4,0,0,27,,4,0,1987-88,0,0,0,0,TOR,,2,,NHL
0,0.0,1,5,0,29,,5,1,1989-90,1,0,0,0,TOR,,20,,NHL
