pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Toronto Young Rangers,1,0,3,OHA-Jr.,8,1938-39,17,2
8,Toronto Young Rangers,9,0,22,OHA-Jr.,16,1939-40,18,13
4,Toronto CPR,8,0,14,TIHL,9,1939-40,18,6
8,Oshawa Generals,15,0,32,OHA-Jr.,16,1940-41,19,17
22,Omaha Knights,23,0,44,AHA,47,1941-42,20,21
12,Cornwall Army,18,0,21,QSHL,26,1942-43,21,3
0,Toronto Tip Tops,4,0,5,TIHL,3,1943-44,22,1
0,Toronto Tip Tops,0,0,1,TIHL,1,1944-45,23,1
6,Indianapolis Capitols,30,0,47,AHL,32,1945-46,24,17
6,Indianapolis Capitols,18,0,33,AHL,24,1946-47,25,15
2,Milwaukee Seagulls,4,0,6,USHL,9,1950-51,29,2
19,Buffalo Bisons,21,0,27,AHL,34,1952-53,31,6
