average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,16,0,0,NHL,22,0,51,0,0,0,0,0,0,1937-38,TOR,4,12,"[{'link': '/awards/voting-1938.html#calder', 'name': 'Calder-2'}]",0,,43
,26,0,0,NHL,23,0,32,0,0,0,0,0,0,1938-39,TOR,10,16,[],0,,0
,22,0,0,NHL,24,0,63,0,0,0,0,0,0,1939-40,TOR,5,17,[],0,,40
,25,0,0,NHL,25,0,75,0,0,0,0,0,0,1940-41,MTL,10,15,[],0,,45
,24,0,0,NHL,26,0,46,0,0,0,0,0,0,1941-42,TOT,12,12,[],0,,37
,9,0,0,NHL,26,0,30,0,0,0,0,0,0,1941-42,MTL,6,3,[],0,,26
,15,0,0,NHL,26,0,16,0,0,0,0,0,0,1941-42,BRO,6,9,[],0,,11
,33,0,0,NHL,27,0,67,0,0,0,0,0,0,1942-43,BOS,9,24,[],0,,45
,47,0,0,NHL,28,0,85,0,0,0,0,0,0,1943-44,MTL,15,32,[],0,,47
,14,0,0,NHL,29,0,38,0,0,0,0,0,0,1944-45,MTL,2,12,[],0,,32
,26,0,0,NHL,30,0,42,0,0,0,0,0,0,1945-46,MTL,12,14,[],0,,40
,20,0,0,NHL,31,0,97,0,0,0,0,0,0,1946-47,MTL,10,10,[],0,,49
,9,0,0,NHL,32,0,62,0,0,0,0,0,0,1947-48,MTL,6,3,[],0,,30
,13,0,0,NHL,33,0,111,0,0,0,0,0,0,1948-49,MTL,5,8,[],0,,54
