average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,19,0,2,-3,1,0,0,0,0,1985-86,MTL,0,0,[],0.0,,3
,23,3,1,NHL,20,10,144,10,69,11,0,0,1,1986-87,MTL,12,11,[],17.4,,55
,39,2,0,NHL,21,25,152,22,90,10,2,0,2,1987-88,MTL,12,27,[],13.3,,71
,50,3,0,NHL,22,15,193,-1,133,16,10,0,9,1988-89,MTL,26,24,[],19.5,,0
,75,6,0,NHL,23,32,144,33,192,24,7,0,12,1989-90,MTL,31,44,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-17'}]",16.1,,76
,47,2,0,NHL,24,21,138,9,164,16,7,0,3,1990-91,MTL,23,24,[],14.0,,71
,53,2,0,NHL,25,23,118,15,165,14,3,2,11,1991-92,MTL,17,36,[],10.3,,64
,47,1,2,NHL,26,19,209,-19,164,5,9,2,10,1992-93,EDM,16,31,[],9.8,,80
,54,3,0,NHL,27,19,118,-8,171,14,11,0,10,1993-94,EDM,25,29,[],14.6,,64
,36,1,0,NHL,28,14,86,-17,131,10,2,1,9,1994-95,EDM,12,24,[],9.2,,48
,46,0,0,NHL,29,18,192,3,150,5,13,1,9,1995-96,STL,18,28,[],12.0,,77
,24,2,0,NHL,30,14,104,-9,115,5,3,1,1,1996-97,TOT,8,16,[],7.0,,58
,3,0,0,NHL,30,1,24,-4,19,1,1,0,0,1996-97,STL,2,1,[],10.5,,11
,21,2,0,NHL,30,13,80,-5,96,4,2,1,1,1996-97,MTL,6,15,[],6.3,,47
,55,1,1,NHL,31,23,108,2,142,6,14,2,9,1997-98,MTL,21,34,[],14.8,,62
20:42,32,4,0,NHL,32,11,147,-10,142,5,7,0,9,1998-99,MTL,12,20,[],8.5,1304,63
19:05,28,1,0,NHL,33,7,115,-2,121,6,2,1,12,1999-00,MTL,8,20,[],6.6,1336,70
15:50,26,2,0,NHL,34,15,189,1,102,8,0,0,3,2000-01,TOR,8,18,[],7.8,1220,77
17:04,33,1,1,NHL,35,19,120,11,111,11,0,0,2,2001-02,TOR,12,21,[],10.8,1263,74
15:02,15,0,0,NHL,36,7,49,-5,69,7,0,0,1,2002-03,TOR,7,8,[],10.1,692,46
13:31,10,1,1,NHL,37,5,29,12,21,4,0,0,0,2003-04,DAL,5,5,[],23.8,230,17
