league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,47,0,23,0,12,0,,DTF,[],0,0,2,0,10,0,1931-32,,0,45,0,0
NHL,48,0,24,0,11,0,,DET,[],0,0,6,0,5,0,1932-33,,0,59,0,0
NHL,47,0,25,0,4,0,,DET,[],0,0,0,0,4,0,1933-34,,0,36,0,0
NHL,48,0,26,0,10,0,,DET,[],0,0,6,0,4,0,1934-35,,0,37,0,0
NHL,47,0,27,0,17,0,,DET,[],0,0,12,0,5,0,1935-36,,0,54,0,0
NHL,11,0,28,0,0,0,,DET,[],0,0,0,0,0,0,1936-37,,0,6,0,0
NHL,48,0,29,0,8,0,,DET,[],0,0,5,0,3,0,1937-38,,0,24,0,0
NHL,42,0,30,0,6,0,,DET,[],0,0,5,0,1,0,1938-39,,0,16,0,0
NHL,47,0,31,0,12,0,,MTL,[],0,0,9,0,3,0,1939-40,,0,22,0,0
NHL,3,0,32,0,0,0,,MTL,[],0,0,0,0,0,0,1940-41,,0,4,0,0
