league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,2,0,22,3,0,0,,DET,[],0.0,0,0,-1,0,0,1970-71,,0,0,0,0
NHL,1,0,23,0,0,0,,DET,[],0,0,0,0,0,0,1971-72,,0,0,0,0
NHL,78,0,24,159,35,12,,ATF,[],3.1,2,30,-2,5,1,1972-73,,2,44,0,18
NHL,0,1,25,189,37,13,,ATF,[],4.2,6,29,15,8,0,1973-74,,2,75,0,16
NHL,68,0,26,118,32,11,,ATF,[],4.2,2,27,18,5,0,1974-75,,3,48,1,15
NHL,0,3,27,139,39,11,,ATF,[],5.0,4,32,2,7,0,1975-76,,3,42,0,21
NHL,73,2,28,108,29,6,,ATF,[],4.6,5,24,-2,5,0,1976-77,,0,33,0,18
NHL,79,0,29,173,33,8,,LAK,[],3.5,3,27,-12,6,0,1977-78,,3,61,1,18
NHL,71,2,30,116,35,11,,LAK,[],6.9,6,27,6,8,0,1978-79,,2,64,1,15
NHL,52,0,31,73,16,7,,LAK,[],8.2,3,10,-13,6,0,1979-80,,3,48,0,3
