bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,0,6.00,-2.28,61,WHA,0,28,0,52,0,0,0,134,9,.852,1972-73,MFS,0,,0,0,0,2,90
0,0,0,2.91,3.58,161,WHA,0,29,0,147,10,0,0,80,14,.913,1973-74,MFS,0,,0,0,0,5,289
