pim,team,assists,plus_minus,points,league,games_played,year,age,goals
29,Hull Olympiques,2,0,4,QMJHL,8,1996-97,19,2
61,Rimouski Oceanic,8,0,22,QMJHL,17,1997-98,20,14
16,Philadelphia Phantoms,3,0,7,AHL,16,1998-99,21,4
20,Quebec Citadelles,5,0,7,AHL,9,2000-01,23,2
0,Quebec Citadelles,1,0,2,AHL,3,2001-02,24,1
32,Richmond RiverDogs,1,-1,2,UHL,4,2003-04,26,1
23,Danbury Trashers,7,1,10,UHL,11,2004-05,27,3
16,Sorel-Tracy Mission,4,0,10,QNAHL,11,2005-06,28,6
28,Sorel-Tracy Mission,3,0,5,QNAHL,10,2006-07,29,2
41,Riviere-du-Loup CIMT,7,0,12,QCSHL,10,2007-08,30,5
