year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1935-36,20,3,8,0,0,OHA-Jr.,5,St. Michael\'s Majors,3
1935-36,20,3,10,4,0,OHA-Sr.,9,Toronto Goodyears,7
1936-37,21,0,6,2,0,OHA-Sr.,5,Toronto Goodyears,2
1937-38,22,6,2,2,0,OHA-Sr.,6,Toronto Goodyears,8
1937-38,22,1,6,1,0,Al-Cup,4,Toronto Goodyears,2
1938-39,23,4,0,5,0,OHA-Sr.,5,Toronto Goodyears,9
1938-39,23,12,17,3,0,Al-Cup,10,Toronto Goodyears,15
1939-40,24,2,4,2,0,IAHL,7,Pittsburgh Hornets,4
1942-43,27,10,6,4,0,SSHL,5,Regina Army Caps,14
1943-44,28,1,4,1,0,TIHL,2,Toronto RCAF,2
1945-46,30,3,2,4,0,AHL,6,Pittsburgh Hornets,7
