average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,43,2,1,NHL,21,20,13,-2,69,13,4,1,4,1983-84,MTL,18,25,[],26.1,,56
,60,2,1,NHL,22,33,14,-34,113,6,2,2,16,1984-85,TOT,9,51,[],8.0,,77
,7,0,0,NHL,22,3,2,3,8,1,0,0,3,1984-85,MTL,1,6,[],12.5,,10
,53,2,1,NHL,22,30,12,-37,105,5,2,2,13,1984-85,PIT,8,45,[],7.6,,67
,45,3,2,NHL,23,28,6,-1,89,11,1,2,1,1985-86,PIT,14,31,[],15.7,,77
,36,1,0,NHL,24,20,8,-7,90,14,0,1,1,1986-87,PIT,14,22,[],15.6,,72
,57,0,2,NHL,25,32,10,12,83,11,0,4,8,1987-88,DET,13,44,"[{'link': '/awards/voting-1988.html#byng', 'name': 'Byng-13'}, {'link': '/awards/voting-1988.html#selke', 'name': 'Selke-13'}]",15.7,,78
,12,0,2,NHL,26,8,6,-18,49,0,0,1,1,1988-89,DET,2,10,[],4.1,,52
,49,0,2,NHL,27,26,24,5,91,7,0,4,10,1989-90,DET,9,40,[],9.9,,69
,10,1,0,NHL,28,3,4,6,26,3,2,0,2,1990-91,DET,5,5,[],19.2,,27
