power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,2,0,0,NHL,1989-90,20,0,BUF,,0,0,-2,0,2,,,0.0,0
0,8,4,0,NHL,1992-93,23,2,BUF,,2,6,1,0,18,,,11.1,2
0,7,1,0,NHL,1993-94,24,0,BUF,,1,6,-1,0,8,,,0.0,0
1,5,2,0,NHL,1994-95,25,1,BUF,,1,4,-2,0,12,,,8.3,0
3,11,9,0,NHL,1996-97,27,4,BUF,,5,6,-3,0,33,,,12.1,1
3,15,13,2,NHL,1997-98,28,5,BUF,,8,10,-4,0,31,,,16.1,2
0,13,9,0,NHL,2000-01,31,3,BUF,17:06,6,4,-1,0,32,222,,9.4,3
2,12,10,2,NHL,2001-02,32,6,MTL,15:32,4,10,-2,0,25,186,,24.0,4
