year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,18,19,35,43,0,ON-Jr.A,44,North Bay Trappers,62
1974-75,19,14,28,37,0,OMJHL,70,Kitchener Rangers,51
1975-76,20,19,27,42,0,NAPro,74,Buffalo Norsemen,61
1976-77,21,14,19,32,0,AHL,80,Hershey Bears,46
1977-78,22,13,18,25,0,AHL,65,Hershey Bears,38
1978-79,23,30,27,50,0,AHL,76,Hershey Bears,80
1979-80,24,24,18,38,0,AHL,68,Hershey Bears,62
1980-81,25,14,50,44,0,AHL,64,Hershey Bears,58
1981-82,26,12,40,12,0,Swiss,26,SC Bern,24
1982-83,27,42,41,82,0,IHL,82,Toledo Goaldiggers,124
1983-84,28,31,28,47,0,Austria-2,26,Salzburg EC,78
1984-85,29,16,30,56,0,IHL,74,Toledo Goaldiggers,72
1985-86,30,16,22,45,0,IHL,83,2 Teams,61
1985-86,30,1,4,7,0,IHL,12,Toledo Goaldiggers,8
1985-86,30,15,18,38,0,IHL,71,Kalamazoo Wings,53
1986-87,31,33,28,37,0,IHL,80,Kalamazoo Wings,70
1987-88,32,8,18,34,0,IHL,56,Milwaukee Admirals,42
