league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,8,0,19,4,1,0,,BOS,[],25.0,1,0,1,1,0,1983-84,,0,2,0,0
NHL,35,5,20,52,27,4,,BOS,[],26.9,12,13,-1,14,0,1984-85,,2,27,0,9
NHL,37,1,21,53,20,5,,BOS,[],18.9,6,10,2,10,0,1985-86,,4,10,0,5
NHL,12,0,22,19,6,0,,BOS,[],15.8,3,3,-1,3,0,1986-87,,0,0,0,3
NHL,3,0,23,2,0,0,,BOS,[],0.0,0,0,0,0,0,1987-88,,0,0,0,0
NHL,77,0,24,87,30,1,,TOR,[],10.3,7,21,12,9,1,1988-89,,1,22,1,19
NHL,70,1,25,97,28,0,,TOR,[],9.3,5,19,-8,9,4,1989-90,,0,9,3,16
NHL,69,0,26,110,28,2,,TOR,[],13.6,6,13,-10,15,0,1990-91,,1,18,2,9
NHL,43,0,27,70,14,1,,BOS,[],10.0,4,7,5,7,1,1991-92,,2,27,0,6
NHL,65,2,28,116,36,1,,BOS,"[{'link': '/awards/voting-1993.html#byng', 'name': 'Byng-17'}]",17.2,14,16,12,20,5,1992-93,,1,10,3,12
NHL,83,1,29,145,23,0,,BOS,[],4.1,4,17,10,6,2,1993-94,,0,25,4,13
NHL,38,0,30,47,10,0,,BOS,[],10.6,5,5,8,5,0,1994-95,,0,10,0,5
NHL,63,3,31,160,44,0,,BOS,"[{'link': '/awards/voting-1996.html#selke', 'name': 'Selke-17'}]",14.4,16,21,14,23,6,1995-96,,1,4,1,20
NHL,0,4,32,135,39,1,,DAL,[],14.1,17,20,12,19,1,1996-97,,1,10,2,17
NHL,65,1,33,90,18,3,,DAL,[],6.7,3,12,-15,6,0,1997-98,,3,14,0,9
NHL,73,1,34,81,17,0,844,DAL,[],7.4,5,11,0,6,0,1998-99,11:34,1,16,0,11
NHL,65,3,35,86,18,0,971,COL,[],12.8,11,7,12,11,0,1999-00,14:57,0,28,0,7
NHL,73,0,36,66,10,0,721,COL,"[{'link': '/awards/voting-2001.html#selke', 'name': 'Selke-34'}]",1.5,1,9,1,1,0,2000-01,9:53,0,21,1,8
