league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,80,0,23,82,31,1,,BUF,[],4.9,4,27,9,4,0,1992-93,,0,59,2,24
NHL,84,1,24,106,41,7,,BUF,[],13.2,8,27,22,14,3,1993-94,,3,69,3,17
NHL,39,1,25,49,11,2,,BUF,[],8.2,3,7,5,4,1,1994-95,,0,46,0,5
NHL,62,1,27,100,30,4,,BUF,[],11.0,9,19,19,11,0,1996-97,,2,43,0,15
NHL,72,0,28,90,20,4,,BUF,[],3.3,2,17,11,3,1,1997-98,,0,62,2,11
NHL,72,0,29,61,14,1,1572,BUF,[],4.9,3,11,-9,3,0,1998-99,21:50,0,44,0,10
NHL,64,0,30,67,11,0,1349,BUF,[],3.0,2,9,13,2,0,1999-00,21:04,0,50,0,9
NHL,56,1,31,40,15,2,1087,BUF,[],7.5,3,12,6,3,0,2000-01,19:25,0,4,2,8
NHL,60,1,32,52,9,0,1222,BUF,[],5.8,3,6,-9,3,0,2001-02,20:22,0,22,0,6
NHL,55,0,33,49,13,1,1055,TOT,[],4.1,2,11,-5,2,0,2002-03,19:11,0,16,0,10
NHL,43,0,33,38,11,1,847,ATL,[],5.3,2,9,-4,2,0,2002-03,19:42,0,16,0,8
NHL,12,0,33,11,2,0,208,NJD,[],0.0,0,2,-1,0,0,2002-03,17:20,0,0,0,2
