bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,OHA-Jr.,2,Peterborough Juniors,120,18,2,0,0,21,0,0,0,0,0,0,0,0,0,0,1916-17,0,10.50,0,0
0,OHA-Jr.,4,Peterborough Juniors,240,19,3,0,0,37,0,0,0,0,1,0,0,0,0,0,1917-18,0,9.25,0,0
0,OHA-Sr.,5,Peterborough Seniors,300,21,2,0,0,24,0,0,0,0,3,0,0,0,0,0,1919-20,0,4.80,0,0
0,OHA-Sr.,2,Galt Terriers,120,27,1,0,0,8,0,0,1,0,0,0,0,0,0,0,1925-26,0,4.00,0,0
0,Can-Am,6,Providence Reds,363,30,3,0,0,14,0,0,2,1,1,0,0,0,0,0,1928-29,0,2.31,0,0
0,Can-Am,3,Providence Reds,180,31,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1929-30,0,1.33,0,0
0,Can-Am,2,Providence Reds,142,32,1,0,0,7,0,0,0,0,1,0,0,0,0,0,1930-31,0,2.96,0,0
0,AHA,7,St. Louis Flyers,460,35,4,0,0,12,0,0,1,1,2,0,0,0,0,0,1933-34,0,1.57,0,0
0,AHA,6,St. Louis Flyers,370,36,3,0,0,18,0,0,0,0,3,0,0,0,0,0,1934-35,0,2.92,0,0
0,AHA,1,St. Louis Flyers,80,37,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1935-36,0,0.75,0,0
0,AHA,3,Kansas City Greyhounds,180,38,3,0,0,10,0,0,0,3,0,0,0,0,0,0,1936-37,0,3.33,0,0
