assists,year,games_played,points,goals,team,age,pim,plus_minus,league
30,2000-01,24,55,25,Eau Claire Memorial,15,0,0,High-WI
1,2001-02,11,6,5,U.S. National Team Development Program,16,14,0,U-17
12,2001-02,44,17,5,U.S. National Team Development Program,16,51,0,NAHL
17,2002-03,54,25,8,U.S. National Team Development Program,17,54,0,U-18
2,2002-03,9,4,2,U.S. National Team Development Program,17,13,0,NAHL
1,2002-03,6,1,0,United States,17,10,-7,WJ18-A
13,2003-04,37,19,6,University of Wisconsin,18,48,0,WCHA
2,2003-04,6,2,0,United States,18,2,2,WJC-A
14,2004-05,38,26,12,University of Wisconsin,19,74,0,WCHA
3,2004-05,7,3,0,United States,19,12,-1,WJC-A
15,2005-06,43,20,5,University of Wisconsin,20,42,0,WCHA
6,2006-07,41,25,19,University of Wisconsin,21,54,0,WCHA
3,2006-07,9,5,2,Norfolk Admirals,21,8,4,AHL
10,2007-08,49,17,7,Rockford IceHogs,22,64,-11,AHL
14,2008-09,75,20,6,Rockford IceHogs,23,128,4,AHL
16,2009-10,78,23,7,Rockford IceHogs,24,96,-11,AHL
5,2012-13,37,9,4,Houston Aeros,27,34,-9,AHL
12,2013-14,57,19,7,Iowa Wild,28,56,-16,AHL
10,2014-15,76,15,5,Hamilton Bulldogs,29,75,-6,AHL
