game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,2,-3,15,5,0,21,1,2,2008-09,1,0,0,0,75,NHL,0.0,0,44,28.6,10,24,23,7:14,[],1,3,0,152,TOR
0,0,-1,1,0,0,1,0,1,2009-10,0,0,0,0,0,NHL,0.0,0,1,100.0,0,25,1,6:09,[],0,0,0,6,TOR
0,0,3,2,0,0,9,1,1,2011-12,1,0,0,0,29,NHL,0.0,0,16,100.0,0,27,4,5:23,[],1,0,0,48,NYR
