assists,year,games_played,points,goals,team,age,pim,plus_minus,league
6,2000-01,58,9,3,Belleville Bulls,16,65,0,OHL
13,2001-02,64,21,8,Belleville Bulls,17,89,0,OHL
22,2002-03,63,37,15,2 Teams,18,126,-22,OHL
12,2002-03,34,18,6,Belleville Bulls,18,93,-17,OHL
10,2002-03,29,19,9,Owen Sound Attack,18,33,-5,OHL
30,2003-04,64,46,16,Owen Sound Attack,19,151,-11,OHL
8,2004-05,73,12,4,Springfield Falcons,20,210,-17,AHL
5,2005-06,59,11,6,Springfield Falcons,21,135,-13,AHL
7,2005-06,11,11,4,Johnstown Chiefs,21,36,-2,ECHL
8,2006-07,21,14,6,Johnstown Chiefs,22,51,-4,ECHL
6,2006-07,36,11,5,2 Teams,22,113,5,AHL
2,2006-07,8,3,1,Springfield Falcons,22,8,-2,AHL
4,2006-07,28,8,4,Chicago Wolves,22,105,7,AHL
11,2007-08,66,18,7,Chicago Wolves,23,232,10,AHL
11,2008-09,38,25,14,Toronto Marlies,24,114,4,AHL
25,2009-10,72,41,16,Toronto Marlies,25,216,-18,AHL
23,2010-11,73,46,23,Chicago Wolves,26,194,-18,AHL
20,2011-12,59,40,20,Connecticut Whale,27,157,-4,AHL
7,2012-13,46,14,7,San Antonio Rampage,28,56,-13,AHL
