assists,year,games_played,points,goals,team,age,pim,plus_minus,league
6,2000-01,10,9,3,Belleville Bulls,16,6,0,OHL
2,2001-02,11,3,1,Belleville Bulls,17,30,0,OHL
2,2002-03,4,4,2,Owen Sound Attack,18,6,-8,OHL
3,2003-04,7,6,3,Owen Sound Attack,19,21,-7,OHL
1,2005-06,5,2,1,Johnstown Chiefs,21,2,0,ECHL
2,2006-07,14,5,3,Chicago Wolves,22,48,1,AHL
2,2007-08,24,2,0,Chicago Wolves,23,67,-1,AHL
3,2008-09,6,3,0,Toronto Marlies,24,14,1,AHL
2,2011-12,9,4,2,Connecticut Whale,27,47,2,AHL
