bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,0,[],0,4.20,0,0,NHL,0,22,0,0,0,0,0,0,21,0,1919-20,TRS,3,1.0,0,0,2,5,300
0,0,[],0,3.83,0,0,NHL,0,23,0,0,0,0,0,0,78,0,1920-21,TRS,7,3.9,0,0,13,20,1221
0,0,[],0,4.49,0,0,NHL,0,25,0,0,0,0,0,0,0,0,1922-23,HAM,0,1.2,0,0,6,0,1470
0,1,[],0,2.75,0,0,NHL,0,26,0,0,0,0,0,0,68,0,1923-24,HAM,0,3.7,0,0,9,0,0
0,6,[],0,1.96,0,0,NHL,0,27,0,0,2,0,0,0,60,0,1924-25,HAM,10,6.7,0,1,0,0,1833
0,2,[],0,2.30,0,0,NHL,0,28,0,0,0,0,0,0,86,0,1925-26,NYA,20,5.6,0,4,12,0,2240
0,8,[],0,2.01,0,0,NHL,0,29,0,0,0,0,0,0,91,0,1926-27,NYA,25,6.5,0,2,17,0,2715
0,2,[],0,3.12,0,0,NHL,0,30,0,0,0,0,0,0,51,0,1927-28,NYA,11,-0.5,0,2,3,16,980
0,0,[],0,3.00,0,0,NHL,0,31,0,0,0,0,0,0,3,0,1928-29,NYA,0,-0.2,0,0,1,1,60
0,0,[],0,0.86,0,0,NHL,0,32,0,0,0,0,0,0,1,0,1929-30,NYA,0,0.4,0,1,0,1,70
0,0,[],0,3.50,0,0,NHL,0,33,0,0,0,0,0,0,7,0,1930-31,PHQ,2,0.0,0,0,0,2,120
0,0,[],0,2.67,0,0,NHL,0,34,0,0,0,0,0,0,16,0,1931-32,NYA,3,0.8,0,0,3,6,360
0,0,[],0,1.71,0,0,NHL,0,35,0,0,0,0,0,0,2,0,1932-33,NYA,0,0.3,0,1,0,1,70
