age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,,0.0,0,0,0,NHL,6,0,1997-98,0,5,0,,0,23,,NJD,0
25,,0,0,0,0,NHL,1,0,1998-99,0,0,0,2:35,0,2,3,NJD,0
27,,0,0,0,0,NHL,5,0,2000-01,0,0,0,2:14,0,16,11,PIT,0
30,,12.5,2,0,-1,NHL,20,0,2003-04,0,16,2,3:44,0,6,75,CGY,2
