bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,6,0,1.82,0,0,High-MA,0,17,0,0,0,0,0,0,40,0,1997-98,Archbishop Williams High,0,0,0,0,22,1320
0,0,0,3.41,0,0,ECAC,0,18,0,0,0,0,0,0,17,0,1998-99,Brown University Bears,3,0,0,1,8,299
0,1,0,2.95,0,0,ECAC,0,19,0,0,0,0,0,0,28,0,1999-00,Brown University Bears,6,0,2,1,12,569
0,0,0,3.43,0,0,ECAC,0,20,0,0,0,0,0,0,62,0,2000-01,Brown University Bears,13,0,3,2,19,1084
0,0,0,3.96,0,0,ECAC,0,21,0,0,0,0,0,0,30,0,2001-02,Brown University Bears,5,0,0,3,9,454
0,0,0,3.66,0,587,ECHL,0,22,0,526,2,0,0,0,61,.896,2002-03,Pensacola Ice Pilots,6,0,0,10,19,999
0,0,0,1.00,0,38,AHL,0,22,0,37,0,0,0,0,1,.974,2002-03,Springfield Falcons,0,0,0,1,1,60
0,1,2,3.01,0,2381,ECHL,0,23,0,2194,6,1,0,0,187,.921,2003-04,Pensacola Ice Pilots,17,1,7,38,62,3725
0,0,0,3.00,0,1359,AHL,0,24,0,1238,8,0,0,0,121,.911,2004-05,Springfield Falcons,23,0,0,14,43,2416
0,0,0,3.23,0,80,ECHL,0,25,0,73,0,0,0,0,7,.913,2005-06,Johnstown Chiefs,0,0,1,1,2,130
0,0,0,3.93,0,808,AHL,0,25,0,706,2,0,0,0,102,.874,2005-06,2 Teams,17,0,2,8,29,1557
0,0,0,4.19,0,539,AHL,0,25,0,472,2,0,0,0,67,.876,2005-06,Springfield Falcons,11,0,1,5,17,960
0,0,0,3.52,0,269,AHL,0,25,0,234,0,0,0,0,35,.870,2005-06,Providence Bruins,6,0,1,3,12,597
